known_file,known_file_name,track_slug,year,driver_slug,photographer_slug,credit_type,sequence,ahash,phash,dhash,whash
C:\Users\schaf\racing-museum\public\photos\cedar-lake-speedway_unknown-year_steve-egersdorf_unknown-credit_photo_001.jpg,cedar-lake-speedway_unknown-year_steve-egersdorf_unknown-credit_photo_001.jpg,cedar-lake-speedway,unknown-year,steve-egersdorf,unknown-credit,photo,001,fffbf10000000011,ebcba0b61612b2ae,29238358650334a7,fffbf50000808ff1
C:\Users\schaf\racing-museum\public\photos\cedar-lake-speedway_unknown-year_steve-goodenough_unknown-photographer_photo_001.jpg,cedar-lake-speedway_unknown-year_steve-goodenough_unknown-photographer_photo_001.jpg,cedar-lake-speedway,unknown-year,steve-goodenough,unknown-photographer,photo,001,03095e3e7c600007,80be2e61971ee1b9,a73994ecd982ae3c,0789ff7f7d600007
C:\Users\schaf\racing-museum\public\photos\cedar-lake-speedway_unknown-year_steve-laursen_unknown-photographer_photo_5472.jpg,cedar-lake-speedway_unknown-year_steve-laursen_unknown-photographer_photo_5472.jpg,cedar-lake-speedway,unknown-year,steve-laursen,unknown-photographer,photo,5472,30ff027ec80006ff,d547cf6ac1073670,48e21ee69a944ad8,30ff027ec80066ff
C:\Users\schaf\racing-museum\public\photos\cedar-lake-speedway_unknown-year_steve-wik_unknown-photographer_photo_001.jpg,cedar-lake-speedway_unknown-year_steve-wik_unknown-photographer_photo_001.jpg,cedar-lake-speedway,unknown-year,steve-wik,unknown-photographer,photo,001,071f250e1b0100ff,bda7f22895523345,dcf64b38b29b0134,0f3f270e1b0160ff
C:\Users\schaf\racing-museum\public\photos\cedar-lake-speedway_unknown-year_terry-henck_unknown-photographer_photo_001.jpg,cedar-lake-speedway_unknown-year_terry-henck_unknown-photographer_photo_001.jpg,cedar-lake-speedway,unknown-year,terry-henck,unknown-photographer,photo,001,ffff1b3fbd1b0000,8cf271acb3150c7e,bee3a3e86933e6d8,ff7f1b3cbd190000
C:\Users\schaf\racing-museum\public\photos\cedar-lake-speedway_unknown-year_terry-lanphear_don-reilly_post_001.jpg,cedar-lake-speedway_unknown-year_terry-lanphear_don-reilly_post_001.jpg,cedar-lake-speedway,unknown-year,terry-lanphear,don-reilly,post,001,80e0fef8ee766000,d1fb2e071b46c691,011280905ac6c454,80e8fefcee76e000
C:\Users\schaf\racing-museum\public\photos\cedar-lake-speedway_unknown-year_tim-ludwigson_4-christopher-kolstad_photo_001.png,cedar-lake-speedway_unknown-year_tim-ludwigson_4-christopher-kolstad_photo_001.png,cedar-lake-speedway,unknown-year,tim-ludwigson,4-christopher-kolstad,photo,001,ff38387c18307878,c8cceda0b0f0e62f,b0726090f060d0f1,ff38387c18787078
C:\Users\schaf\racing-museum\public\photos\cedar-lake-speedway_unknown-year_toby-patchen_unknown-photographer_photo_001.jpg,cedar-lake-speedway_unknown-year_toby-patchen_unknown-photographer_photo_001.jpg,cedar-lake-speedway,unknown-year,toby-patchen,unknown-photographer,photo,001,ffff7f001c08003f,9ac4e57e25211bd6,e4e8dccb297995f8,7fff7f000c09003f
C:\Users\schaf\racing-museum\public\photos\cedar-lake-speedway_unknown-year_todd-eliason_unknown-photographer_photo_001.jpg,cedar-lake-speedway_unknown-year_todd-eliason_unknown-photographer_photo_001.jpg,cedar-lake-speedway,unknown-year,todd-eliason,unknown-photographer,photo,001,ffff7c00007c80c0,c2c2ff9f6848c02f,e140c0a15cf06006,ffff7c50003c80e1
C:\Users\schaf\racing-museum\public\photos\cedar-lake-speedway_unknown-year_todd-gehl_unknown-photographer_photo_001.jpg,cedar-lake-speedway_unknown-year_todd-gehl_unknown-photographer_photo_001.jpg,cedar-lake-speedway,unknown-year,todd-gehl,unknown-photographer,photo,001,387f7f7f0e060000,82c16d357ee98596,c1e0c0cd6cd4e171,3d7f7f7f2e060000
C:\Users\schaf\racing-museum\public\photos\cedar-lake-speedway_unknown-year_tom-brust_chris-loberg_post_001.jpg,cedar-lake-speedway_unknown-year_tom-brust_chris-loberg_post_001.jpg,cedar-lake-speedway,unknown-year,tom-brust,chris-loberg,post,001,ff4f3f67fe000003,b285bf50c1c25ecd,dc9f67cdac9d8c5f,ff07ff63fe000003
C:\Users\schaf\racing-museum\public\photos\cedar-lake-speedway_unknown-year_tom-nesbitt_unknown-photographer_photo_001.png,cedar-lake-speedway_unknown-year_tom-nesbitt_unknown-photographer_photo_001.png,cedar-lake-speedway,unknown-year,tom-nesbitt,unknown-photographer,photo,001,fffff30000000001,eed5c3536a43c066,c81cc7170e1f0f0f,fffff3800083c1c1
C:\Users\schaf\racing-museum\public\photos\cedar-lake-speedway_unknown-year_tom-nesbitt_unknown-photographer_photo_003.jpg,cedar-lake-speedway_unknown-year_tom-nesbitt_unknown-photographer_photo_003.jpg,cedar-lake-speedway,unknown-year,tom-nesbitt,unknown-photographer,photo,003,e0f00f128303fdff,ad52d26d855a3ab1,41803d66363681fe,80f0071a8303ffff
C:\Users\schaf\racing-museum\public\photos\cedar-lake-speedway_unknown-year_tom-thompson_ryan-aho_post_090.jpg,cedar-lake-speedway_unknown-year_tom-thompson_ryan-aho_post_090.jpg,cedar-lake-speedway,unknown-year,tom-thompson,ryan-aho,post,090,ff7c000c3f3b1300,8dd2708d92276cbb,ecd059e9f2f6f630,ff7c091c3f3b1300
C:\Users\schaf\racing-museum\public\photos\cedar-lake-speedway_unknown-year_travis-whitney_unknown-photographer_photo_001.jpg,cedar-lake-speedway_unknown-year_travis-whitney_unknown-photographer_photo_001.jpg,cedar-lake-speedway,unknown-year,travis-whitney,unknown-photographer,photo,001,0003020e3e3800ff,99356c0bda72e61c,dabaa45878e292b1,000f1e3e3e3c18ff
C:\Users\schaf\racing-museum\public\photos\cedar-lake-speedway_unknown-year_travis-whitney_unknown-photographer_photo_002.jpg,cedar-lake-speedway_unknown-year_travis-whitney_unknown-photographer_photo_002.jpg,cedar-lake-speedway,unknown-year,travis-whitney,unknown-photographer,photo,002,0003020e3e3800ff,99356c0bda72e61c,dabaa45878e292b1,000f1e3e3e3c18ff
C:\Users\schaf\racing-museum\public\photos\cedar-lake-speedway_unknown-year_troy-springborn_unknown-photographer_photo_001.jpg,cedar-lake-speedway_unknown-year_troy-springborn_unknown-photographer_photo_001.jpg,cedar-lake-speedway,unknown-year,troy-springborn,unknown-photographer,photo,001,0c1f1f0e3e3e3e12,94bb6dc24170ec9b,70703cdcece4fcf6,081f9f0e3e3e3e12
C:\Users\schaf\racing-museum\public\photos\cedar-lake-speedway_unknown-year_unknown-driver_don-reilly_photo_001.jpg,cedar-lake-speedway_unknown-year_unknown-driver_don-reilly_photo_001.jpg,cedar-lake-speedway,unknown-year,unknown-driver,don-reilly,photo,001,ffff010101010139,abb4c5b2c670c336,47777f777f4b1ff3,ffff030b0501017f
C:\Users\schaf\racing-museum\public\photos\cedar-lake-speedway_unknown-year_unknown-driver_don-reilly_photo_021.png,cedar-lake-speedway_unknown-year_unknown-driver_don-reilly_photo_021.png,cedar-lake-speedway,unknown-year,unknown-driver,don-reilly,photo,021,ffffffff08000001,aa95aa5d8aa52a5d,3f1fe78cb011b2a1,ffffffe708000001
C:\Users\schaf\racing-museum\public\photos\cedar-lake-speedway_unknown-year_unknown-driver_don-reilly_post_500.jpg,cedar-lake-speedway_unknown-year_unknown-driver_don-reilly_post_500.jpg,cedar-lake-speedway,unknown-year,unknown-driver,don-reilly,post,500,8c80efef0c8c0fff,bb7e961e84b5c00b,5d595b5859195a59,8f80c3ef08880fff
C:\Users\schaf\racing-museum\public\photos\cedar-lake-speedway_unknown-year_unknown-driver_don-reilly_post_501.jpg,cedar-lake-speedway_unknown-year_unknown-driver_don-reilly_post_501.jpg,cedar-lake-speedway,unknown-year,unknown-driver,don-reilly,post,501,fdc083d180e583ff,fa5a9072d8ac853d,191d66315d4d1d7d,ffc1839180c183ff
C:\Users\schaf\racing-museum\public\photos\cedar-lake-speedway_unknown-year_unknown-driver_don-reilly_post_502.jpg,cedar-lake-speedway_unknown-year_unknown-driver_don-reilly_post_502.jpg,cedar-lake-speedway,unknown-year,unknown-driver,don-reilly,post,502,9988ffff09048fef,bbccf938c4a4c03b,11514969191d1d59,9d88afff00008def
C:\Users\schaf\racing-museum\public\photos\cedar-lake-speedway_unknown-year_unknown-driver_neil-miller_photo_001.png,cedar-lake-speedway_unknown-year_unknown-driver_neil-miller_photo_001.png,cedar-lake-speedway,unknown-year,unknown-driver,neil-miller,photo,001,0e009000c0ffffff,bf1d95919195849e,de1b350b09075b6a,0e008800e0ffffff
C:\Users\schaf\racing-museum\public\photos\cedar-lake-speedway_unknown-year_unknown-driver_neil-miller_photo_002.jpg,cedar-lake-speedway_unknown-year_unknown-driver_neil-miller_photo_002.jpg,cedar-lake-speedway,unknown-year,unknown-driver,neil-miller,photo,002,fff7ff0304041000,8ea3c4a2318ff3d4,cf27567bbde565f4,ffffff0704051800
C:\Users\schaf\racing-museum\public\photos\cedar-lake-speedway_unknown-year_unknown-driver_neil-miller_photo_003.jpg,cedar-lake-speedway_unknown-year_unknown-driver_neil-miller_photo_003.jpg,cedar-lake-speedway,unknown-year,unknown-driver,neil-miller,photo,003,c00000000078ff7f,c079dc60b3d87cd2,8383c2c9c9c0f0e8,e0e0000064feffff
C:\Users\schaf\racing-museum\public\photos\cedar-lake-speedway_unknown-year_unknown-driver_neil-miller_photo_004.jpg,cedar-lake-speedway_unknown-year_unknown-driver_neil-miller_photo_004.jpg,cedar-lake-speedway,unknown-year,unknown-driver,neil-miller,photo,004,ffffff000000c000,ed92e4e332583da1,24c5363047428326,ffffff088180e080
C:\Users\schaf\racing-museum\public\photos\cedar-lake-speedway_unknown-year_unknown-driver_ryan-aho_post_098.jpg,cedar-lake-speedway_unknown-year_unknown-driver_ryan-aho_post_098.jpg,cedar-lake-speedway,unknown-year,unknown-driver,ryan-aho,post,098,f8d05c3e1e101000,ccf06accb1c3b235,a0a0a8e8762462e0,fcd8dc7e3e1c3010
C:\Users\schaf\racing-museum\public\photos\cedar-lake-speedway_unknown-year_unknown-driver_unknown-photographer_photo_001.jpg,cedar-lake-speedway_unknown-year_unknown-driver_unknown-photographer_photo_001.jpg,cedar-lake-speedway,unknown-year,unknown-driver,unknown-photographer,photo,001,fefc001c3c1e1e18,94c6cd979595a136,f8e0f8fcecf0f0f0,fefc001e3c1e1e38
C:\Users\schaf\racing-museum\public\photos\cedar-lake-speedway_unknown-year_unknown-driver_unknown-photographer_photo_002.jpg,cedar-lake-speedway_unknown-year_unknown-driver_unknown-photographer_photo_002.jpg,cedar-lake-speedway,unknown-year,unknown-driver,unknown-photographer,photo,002,7f78000e1e1e1c3c,91e6c99096b1af33,f8a0f8fcfcf8d0f0,7f78041e1e1e1e3c
C:\Users\schaf\racing-museum\public\photos\cedar-lake-speedway_unknown-year_unknown-driver_unknown-photographer_photo_12333.jpg,cedar-lake-speedway_unknown-year_unknown-driver_unknown-photographer_photo_12333.jpg,cedar-lake-speedway,unknown-year,unknown-driver,unknown-photographer,photo,12333,000c1c0ffe7effff,941f43606faf54cc,4cb8ec7ab49ccce1,000c1c055e7efffc
C:\Users\schaf\racing-museum\public\photos\cedar-lake-speedway_unknown-year_unknown_christopher-kolstad_photo_001.jpg,cedar-lake-speedway_unknown-year_unknown_christopher-kolstad_photo_001.jpg,cedar-lake-speedway,unknown-year,unknown,christopher-kolstad,photo,001,ffff0000808100e0,be9386fcc113e846,6a7f4d5936371f03,ffff0100d08301ff
C:\Users\schaf\racing-museum\public\photos\cedar-lake-speedwy_unknown-year_joel-cryderman_ryan-aho_post_092.jpg,cedar-lake-speedwy_unknown-year_joel-cryderman_ryan-aho_post_092.jpg,cedar-lake-speedwy,unknown-year,joel-cryderman,ryan-aho,post,092,ff3f7b1a06070200,84caebb4dbe8e062,c0e7e3f26ceef6ff,ff7f7f1b06070200
C:\Users\schaf\racing-museum\public\photos\cedarburg-speedway_1926_tudy-marchese_unknown-photographer_photo_111.jpg,cedarburg-speedway_1926_tudy-marchese_unknown-photographer_photo_111.jpg,cedarburg-speedway,1926,tudy-marchese,unknown-photographer,photo,111,00a0b7616000dfff,e2449c79c5bc1ec6,a4556dc7c1193c67,02a8f7616080dfff
C:\Users\schaf\racing-museum\public\photos\cedarburg-speedway_1956_etchie-biertzer_dave-jensen_photo_001.jpg,cedarburg-speedway_1956_etchie-biertzer_dave-jensen_photo_001.jpg,cedarburg-speedway,1956,etchie-biertzer,dave-jensen,photo,001,ffffff00003c0000,c6e1aa9a3966d13c,252d848624f5643a,ffffff40007c1400
C:\Users\schaf\racing-museum\public\photos\cedarburg-speedway_1956_miles-melius_dave-jensen_photo_001.jpg,cedarburg-speedway_1956_miles-melius_dave-jensen_photo_001.jpg,cedarburg-speedway,1956,miles-melius,dave-jensen,photo,001,ffffff0000000000,8b839f7d706cc0b2,4dd5cdc34931370b,ffffff00840000f9
C:\Users\schaf\racing-museum\public\photos\cedarburg-speedway_1965_chuck-uttech_michael-halbherr_photo_333.jpg,cedarburg-speedway_1965_chuck-uttech_michael-halbherr_photo_333.jpg,cedarburg-speedway,1965,chuck-uttech,michael-halbherr,photo,333,000004fe7f3af0fc,d5326ac5916e4e93,011c3c70e8e22080,000004feff3af8fe
C:\Users\schaf\racing-museum\public\photos\cedarburg-speedway_1965_russ-reynolds_michael-halbherr_photo_333.jpg,cedarburg-speedway_1965_russ-reynolds_michael-halbherr_photo_333.jpg,cedarburg-speedway,1965,russ-reynolds,michael-halbherr,photo,333,0000001e3eff7e62,d13e61c11ee5ea25,00338bfc54c8c696,0000001e3ffffefe
C:\Users\schaf\racing-museum\public\photos\cedarburg-speedway_1971_bob-warren_michael-halbherr_post_001.jpg,cedarburg-speedway_1971_bob-warren_michael-halbherr_post_001.jpg,cedarburg-speedway,1971,bob-warren,michael-halbherr,post,001,00000020ff607fff,837c9863c71e78f0,f1703ccecec8d8d8,00000022ffeeffff
C:\Users\schaf\racing-museum\public\photos\cedarburg-speedway_1979_al-schill_unknown-photographer_photo_001.jpg,cedarburg-speedway_1979_al-schill_unknown-photographer_photo_001.jpg,cedarburg-speedway,1979,al-schill,unknown-photographer,photo,001,0d00303f038787ff,af4ed930b093c5cc,7d6565eb2d4d4d59,8f00316f038787ff
C:\Users\schaf\racing-museum\public\photos\cedarburg-speedway_1979_jim-boehles_glen-harper_post_001.jpg,cedarburg-speedway_1979_jim-boehles_glen-harper_post_001.jpg,cedarburg-speedway,1979,jim-boehles,glen-harper,post,001,8100000cff7e20ff,9b3ee9c19c12c1bc,51457d7970d05171,8100000cfffeadff
C:\Users\schaf\racing-museum\public\photos\cedarburg-speedway_1979_unknown-driver_glen-harper_post_001.jpg,cedarburg-speedway_1979_unknown-driver_glen-harper_post_001.jpg,cedarburg-speedway,1979,unknown-driver,glen-harper,post,001,0000647e7e1efcff,d1226e3d91c627e9,2411ccd4d8dae0f0,0000607e7e1efcff
C:\Users\schaf\racing-museum\public\photos\cedarburg-speedway_1979_unknown-driver_unknown-photographer_photo_001.jpg,cedarburg-speedway_1979_unknown-driver_unknown-photographer_photo_001.jpg,cedarburg-speedway,1979,unknown-driver,unknown-photographer,photo,001,0080a000787effff,c57fbf100801c7fc,f00040e0a0f0f0f0,0080f0007c7effff
C:\Users\schaf\racing-museum\public\photos\cedarburg-speedway_unknown-year_frank-smith_roger-berndt_post_001.jpg,cedarburg-speedway_unknown-year_frank-smith_roger-berndt_post_001.jpg,cedarburg-speedway,unknown-year,frank-smith,roger-berndt,post,001,0000007e7a32feff,c53a3a6781d14f6a,602458d0e262e8f0,000004fe7a3afeff
C:\Users\schaf\racing-museum\public\photos\cedarburg-speedway_unknown-year_frank-smith_unknown-photographer_photo_001.jpg,cedarburg-speedway_unknown-year_frank-smith_unknown-photographer_photo_001.jpg,cedarburg-speedway,unknown-year,frank-smith,unknown-photographer,photo,001,030707187e00fcff,ae27af4cc8692b91,776e5fb1f0457161,0307071c7e00fdff
C:\Users\schaf\racing-museum\public\photos\cedarburg-speedway_unknown-year_jerry-kindler_pat-heaney_post_001.jpg,cedarburg-speedway_unknown-year_jerry-kindler_pat-heaney_post_001.jpg,cedarburg-speedway,unknown-year,jerry-kindler,pat-heaney,post,001,000008f8fe6affff,c17e3a61cd5a3195,d0e2f0e0d2d6f0f0,000000f8fe72ffff
C:\Users\schaf\racing-museum\public\photos\cedarburg-speedway_unknown-year_larry-ninneman_unknown-photographer_photo_001.jpg,cedarburg-speedway_unknown-year_larry-ninneman_unknown-photographer_photo_001.jpg,cedarburg-speedway,unknown-year,larry-ninneman,unknown-photographer,photo,001,0000000c78fcffff,de7aab4cd09226e4,61417478e06070f0,0000001c7affffff
C:\Users\schaf\racing-museum\public\photos\cedarburg-speedway_unknown-year_unknown-driver_unknown-photographer_photo_001.jpg,cedarburg-speedway_unknown-year_unknown-driver_unknown-photographer_photo_001.jpg,cedarburg-speedway,unknown-year,unknown-driver,unknown-photographer,photo,001,00007c7e7e7efebf,d04e2f3190e2a3df,8130c88cb09a545b,00003c7e7e7efc0f
C:\Users\schaf\racing-museum\public\photos\central-state-speedway_1971_john-bell_unknown-photographer_photo_001.jpg,central-state-speedway_1971_john-bell_unknown-photographer_photo_001.jpg,central-state-speedway,1971,john-bell,unknown-photographer,photo,001,ffffff810040c0ff,e18e86519bb6d5c8,2103072b93960483,fffff3814000c0e3
C:\Users\schaf\racing-museum\public\photos\central-state-speedway_1985_bill-lindner_bob-schafer_photo_001.jpg,central-state-speedway_1985_bill-lindner_bob-schafer_photo_001.jpg,central-state-speedway,1985,bill-lindner,bob-schafer,photo,001,810000083cb1ffff,fb6ae48991f0e285,4141415958414155,f1000000bcbdffff
C:\Users\schaf\racing-museum\public\photos\central-state-speedway_1985_dave-adams_bob-schafer_photo_001.jpg,central-state-speedway_1985_dave-adams_bob-schafer_photo_001.jpg,central-state-speedway,1985,dave-adams,bob-schafer,photo,001,b90080fcd981f8ff,ce0aa32d9cc2a3ed,616141b135414171,b900e07cd981f0ff
C:\Users\schaf\racing-museum\public\photos\central-state-speedway_1985_kerry-hansen_bob-schafer_photo_001.jpg,central-state-speedway_1985_kerry-hansen_bob-schafer_photo_001.jpg,central-state-speedway,1985,kerry-hansen,bob-schafer,photo,001,818080e0fcfcf8ff,fe3fadd2c020a09b,4161054569614141,818080e0fcfcf8ff
C:\Users\schaf\racing-museum\public\photos\central-state-speedway_1985_mike-conn_bob-schafer_photo_001.jpg,central-state-speedway_1985_mike-conn_bob-schafer_photo_001.jpg,central-state-speedway,1985,mike-conn,bob-schafer,photo,001,000f3ffebf00001c,97b4286bcf1060ef,83bee46c62a5ba71,000f7fffbb440a1c
C:\Users\schaf\racing-museum\public\photos\central-state-speedway_1985_mike-hanson_bob-schafer_photo_001.jpg,central-state-speedway_1985_mike-hanson_bob-schafer_photo_001.jpg,central-state-speedway,1985,mike-hanson,bob-schafer,photo,001,0fcfffe000000c7c,b9b9971e4647460e,9a1b9bcb973c7ce8,0fcfffe001002c7f
C:\Users\schaf\racing-museum\public\photos\central-state-speedway_1985_paul-gilberts_bob-schafer_photo_001.jpg,central-state-speedway_1985_paul-gilberts_bob-schafer_photo_001.jpg,central-state-speedway,1985,paul-gilberts,bob-schafer,photo,001,8100000410fdffff,fe6ae18c9491e0ce,4141417d69716179,f900000090ffffff
C:\Users\schaf\racing-museum\public\photos\central-state-speedway_1985_paul-socwell_paul-socwell_photo_001.jpg,central-state-speedway_1985_paul-socwell_paul-socwell_photo_001.jpg,central-state-speedway,1985,paul-socwell,paul-socwell,photo,001,ffffb80303030301,8cccd9f332274966,b1726226afda4ffb,fffff81303030303
C:\Users\schaf\racing-museum\public\photos\central-state-speedway_1985_ray-tenut_bob-schafer_photo_001.jpg,central-state-speedway_1985_ray-tenut_bob-schafer_photo_001.jpg,central-state-speedway,1985,ray-tenut,bob-schafer,photo,001,800000c1f1f7ffff,ea3ad587e9d094c2,41452d0145452101,800000c1e9f7ffff
C:\Users\schaf\racing-museum\public\photos\central-state-speedway_1985_rory-taber_bob-schafer_photo_001.jpg,central-state-speedway_1985_rory-taber_bob-schafer_photo_001.jpg,central-state-speedway,1985,rory-taber,bob-schafer,photo,001,81000cfefe8080ff,df3b286cc5939a0c,4149696862614541,e1001dfefe8080ff
C:\Users\schaf\racing-museum\public\photos\central-state-speedway_1985_steve-haas_bob-schafer_photo_001.jpg,central-state-speedway_1985_steve-haas_bob-schafer_photo_001.jpg,central-state-speedway,1985,steve-haas,bob-schafer,photo,001,8100000cd8d9ffff,fa2aa7e8d092abc8,45454d35b1315d71,8100001cf8f9ffff
C:\Users\schaf\racing-museum\public\photos\central-state-speedway_1985_unknown-driver_paul-socwell_photo_001.jpg,central-state-speedway_1985_unknown-driver_paul-socwell_photo_001.jpg,central-state-speedway,1985,unknown-driver,paul-socwell,photo,001,0706033f3f0f83c3,b4436c98c73dea34,ecacebfecc373e0f,0707033f3f0f87c3
C:\Users\schaf\racing-museum\public\photos\central-state-speedway_1986_unknown-driver_paul-socwell_photo_001.jpg,central-state-speedway_1986_unknown-driver_paul-socwell_photo_001.jpg,central-state-speedway,1986,unknown-driver,paul-socwell,photo,001,0038fcfef0e8501e,d07f00673ef09b91,21f098b460d394f0,8078fefe70f8401e
C:\Users\schaf\racing-museum\public\photos\central-state-speedway_unknown-year_bill-lindner_unknown-photographer_photo_001.jpg,central-state-speedway_unknown-year_bill-lindner_unknown-photographer_photo_001.jpg,central-state-speedway,unknown-year,bill-lindner,unknown-photographer,photo,001,ffff7f1800040000,9499ebd67d691206,80ecd8b2a4ccc480,ffffff5a16040000
C:\Users\schaf\racing-museum\public\photos\central-state-speedway_unknown-year_dan-duellman_unknown-photographer_photo_001.jpg,central-state-speedway_unknown-year_dan-duellman_unknown-photographer_photo_001.jpg,central-state-speedway,unknown-year,dan-duellman,unknown-photographer,photo,001,ffffef033c00003d,9ba5e45a8e2533ca,7f755f7e69797171,ffffef031c00001d
C:\Users\schaf\racing-museum\public\photos\central-state-speedway_unknown-year_jim-willner_paul-socwell_photo_001.jpg,central-state-speedway_unknown-year_jim-willner_paul-socwell_photo_001.jpg,central-state-speedway,unknown-year,jim-willner,paul-socwell,photo,001,000000f2f0eeffff,f507da6a84b5136a,c0c2d66625181828,000000f2f0feffff
C:\Users\schaf\racing-museum\public\photos\central-state-speedway_unknown-year_jj-smith_paul-socwell_photo_001.jpg,central-state-speedway_unknown-year_jj-smith_paul-socwell_photo_001.jpg,central-state-speedway,unknown-year,jj-smith,paul-socwell,photo,001,ff810080fd8490f0,eea1cdd4e11ca0ec,07591d1945153521,ffc30180ff9490f8
C:\Users\schaf\racing-museum\public\photos\central-state-speedway_unknown-year_john-bell_unknown-photographer_photo_001.jpg,central-state-speedway_unknown-year_john-bell_unknown-photographer_photo_001.jpg,central-state-speedway,unknown-year,john-bell,unknown-photographer,photo,001,fffff80000000000,ddc980a93d0e76d2,9282403a1200e0f0,fffffc9800c07804
C:\Users\schaf\racing-museum\public\photos\central-state-speedway_unknown-year_unknown-driver_unknown-photographer_photo_001 (2).jpg,central-state-speedway_unknown-year_unknown-driver_unknown-photographer_photo_001 (2).jpg,central-state-speedway,unknown-year,unknown-driver,unknown-photographer,photo,001 (2),ff000000f0fcf8f8,dfbd9cc0ada2d0c0,7878504a20e0c050,ff009880f0fcf8f8
C:\Users\schaf\racing-museum\public\photos\central-state-speedway_unknown-year_unknown-driver_unknown-photographer_photo_001 (3).jpg,central-state-speedway_unknown-year_unknown-driver_unknown-photographer_photo_001 (3).jpg,central-state-speedway,unknown-year,unknown-driver,unknown-photographer,photo,001 (3),0000fffff80000ff,c86a3535e8ebca15,9600c1019081eaaa,0000ffffff0000ff
C:\Users\schaf\racing-museum\public\photos\central-state-speedway_unknown-year_unknown-driver_unknown-photographer_photo_001.jpg,central-state-speedway_unknown-year_unknown-driver_unknown-photographer_photo_001.jpg,central-state-speedway,unknown-year,unknown-driver,unknown-photographer,photo,001,fffff1e000010307,bacab50ad635ca23,0105050481731e9c,fffffde000010307
C:\Users\schaf\racing-museum\public\photos\central-state-speedway_unknown-year_unknown-driver_unknown-photographer_photo_14617.jpg,central-state-speedway_unknown-year_unknown-driver_unknown-photographer_photo_14617.jpg,central-state-speedway,unknown-year,unknown-driver,unknown-photographer,photo,14617,3c1c1800e6ff1f04,9ad998cb768860f6,f1f1b10d4c71712d,7c1c7c00e4bf1f07
C:\Users\schaf\racing-museum\public\photos\chateau-raceway_unknown-year_jesse-stahl_unknown-photographer_photo_111.jpg,chateau-raceway_unknown-year_jesse-stahl_unknown-photographer_photo_111.jpg,chateau-raceway,unknown-year,jesse-stahl,unknown-photographer,photo,111,353f3323670ff058,86aedc32336d1a65,ed6f6bc3cface2b0,253f332b670ff018
C:\Users\schaf\racing-museum\public\photos\chateau-speedway_2019_aj-zvorak_aj-zvorak_post_001.jpg,chateau-speedway_2019_aj-zvorak_aj-zvorak_post_001.jpg,chateau-speedway,2019,aj-zvorak,aj-zvorak,post,001,007e7e666f38ff1f,81107c6f2a2e4fb7,f4d4d4d4dd4a4c36,007e7e766638ff00
C:\Users\schaf\racing-museum\public\photos\chateau-speedway_2020_aaron-hoff_hoff-racing_post_001.jpg,chateau-speedway_2020_aaron-hoff_hoff-racing_post_001.jpg,chateau-speedway,2020,aaron-hoff,hoff-racing,post,001,001c3c3e2e7affff,961e6961268e5bb3,9278686cccf0b2cc,000c3c3c0678ffff
C:\Users\schaf\racing-museum\public\photos\chateau-speedway_2024_aaron-benson_stoen-racing-engines_post_001.jpg,chateau-speedway_2024_aaron-benson_stoen-racing-engines_post_001.jpg,chateau-speedway,2024,aaron-benson,stoen-racing-engines,post,001,00101cbdbcbcfe7c,de0e2573b2ac5e03,56f031317958b2e8,00001cbdbdbefe3c
C:\Users\schaf\racing-museum\public\photos\chateau-speedway_unknown-year_dave-noble_grage-myron_post_100.jpg,chateau-speedway_unknown-year_dave-noble_grage-myron_post_100.jpg,chateau-speedway,unknown-year,dave-noble,grage-myron,post,100,79be8cdfd3330100,a9db53a4e0ab495a,c378b9b3a7e29bc4,7dbec8dfd3330100
C:\Users\schaf\racing-museum\public\photos\chilton-speedway_1992_rick-hed_dave-drews_post_001.jpg,chilton-speedway_1992_rick-hed_dave-drews_post_001.jpg,chilton-speedway,1992,rick-hed,dave-drews,post,001,9f195179bc8820e0,9a88999b9ba8bac6,3b71a59569694480,9f195159bd8cf0e0
C:\Users\schaf\racing-museum\public\photos\chilton-speedway_1997_unknown-driver_joe-verdegan_post_001.jpg,chilton-speedway_1997_unknown-driver_joe-verdegan_post_001.jpg,chilton-speedway,1997,unknown-driver,joe-verdegan,post,001,ff001f7f7e201800,c0c37fd1d78a9294,c0d2e5e1f8c0b1b0,ff601f7f7e601800
C:\Users\schaf\racing-museum\public\photos\chilton-speedway_1998_bruce-holz_weber-brothers_photo_001.jpg,chilton-speedway_1998_bruce-holz_weber-brothers_photo_001.jpg,chilton-speedway,1998,bruce-holz,weber-brothers,photo,001,ff020293048081ff,bfd5c84ac0aee131,e0644e2edd2f2f6b,ff0282934e8183ff
C:\Users\schaf\racing-museum\public\photos\chilton-speedway_1998_chad-schlenvogt_dan-lewis_photo_001.jpg,chilton-speedway_1998_chad-schlenvogt_dan-lewis_photo_001.jpg,chilton-speedway,1998,chad-schlenvogt,dan-lewis,photo,001,003e3e3efc9c1800,9e97297860237a7a,60606ce42530e0f8,003f3e3efcbc3818
C:\Users\schaf\racing-museum\public\photos\chilton-speedway_1999_mike-kertscher_dan-lewis_photo_001.jpeg,chilton-speedway_1999_mike-kertscher_dan-lewis_photo_001.jpeg,chilton-speedway,1999,mike-kertscher,dan-lewis,photo,001,02032f2f4320fcfe,95356a68b6d227a5,d6d6dedc96caa8e8,02030f2f4722fcff
